,score
chr14_61320827_61339256,21.656713676827167
chr3_18438145_18448087,20.606928997297928
chr11_118338135_118345816,20.485506004513695
chr1_89605699_89612464,19.330558520659906
chr11_121460944_121468744,19.143996573243612
chr5_59035672_59042949,19.09875390759123
chr7_138752131_138754028,18.78064583980938
chr3_71488410_71494709,18.685036013551098
chr4_48127446_48135050,18.68318410364327
chr13_51818317_51827822,18.495950853552017
chr3_111541512_111549501,18.418362233332346
chr11_118222873_118225604,18.376736991950906
chr10_6577878_6589029,18.354445023896346
chr10_46090839_46096247,18.15213314081143
chr1_167514048_167519215,18.147317480814536
chr10_8052262_8058106,18.02820906139823
chr6_16480926_16484239,17.495981349083195
chr4_1200347_1202776,17.44903846914815
chr10_14569150_14572802,16.92917575338788
chr19_8591780_8593146,16.64258676604163
chr11_48000947_48002963,16.298636736019375
chr1_12177377_12179886,16.06741238894415
chr14_61340679_61346881,15.898284704453431
chr17_2265519_2267312,15.891836980454173
chr11_311648_318144,15.849222869552136
chr10_14581867_14589357,15.624062707762278
chr3_71438813_71445460,15.297838391132814
chr1_59814095_59815640,15.23281313274083
chr18_810088_814005,15.06783186573557
chr12_7638408_7641434,14.871464417732682
chr9_33445494_33448469,14.588998708441977
chr8_127979768_127982735,14.33869291824658
chr3_111672210_111677567,14.279694236460614
chr11_124875758_124877296,14.164935493301869
chr1_198619108_198624993,13.950795165992645
chr18_67514846_67517797,13.661153266432507
chr5_131270171_131283722,13.180197422293077
chr9_20618181_20625256,13.098177304708884
chr17_7454902_7456970,13.03897131106396
chr1_9713925_9718374,12.99895491120742
chr11_66311699_66313570,12.821177580844846
chr9_129883931_129892584,12.391393747104985
chr2_86785303_86792021,12.298123224380106
chr19_6736104_6741625,12.002668404929636
chr5_35850912_35861105,11.975378141584429
chr14_64501046_64509101,11.918430295015924
chr3_18422600_18427253,11.915608793254819
chr16_23948633_23952919,11.876490458192507
chr16_29804229_29808875,11.874340428664027
chr14_91241127_91248463,11.855552026697978
chr2_234288787_234293439,11.735499112087496
chr3_71721404_71726865,11.724262431665807
chr15_72226291_72232779,11.64939968030069
chr19_41859150_41861197,11.634197060178394
chr7_131102101_131111709,11.607653671786466
chr1_78003256_78006129,11.590669161215487
chr6_109380498_109383825,11.582923117050768
chr4_26318604_26322931,11.522528696744985
chr12_12713864_12727203,11.501132880020577
chr17_47894914_47897086,11.491314016106003
chr1_235864677_235868806,11.473201320903968
chr1_21292450_21295510,11.469810273995677
chr7_87215997_87221299,11.396011207931565
chr6_26155261_26160628,11.338397821483227
chr20_32971456_32973460,11.275807944306393
chr19_55338393_55340376,11.247201652449803
chr7_130924037_130962114,11.222110564359696
chr7_24978659_24982433,11.203768723229587
chr17_28724247_28729514,11.189144833437581
chr4_169611692_169613861,11.18317838690325
chr16_1781709_1783756,11.181495426193578
chr1_159007718_159016222,11.174705511696857
chr3_56795557_56802822,11.165374658222959
chr11_130001154_130004877,11.163959115117791
chr9_33158257_33168723,11.158095169149533
chr14_91226317_91232938,11.128862248857786
chr16_30657319_30661360,11.111703676632715
chr7_130908253_130922990,11.100135326571035
chr16_2152625_2156539,11.084045841320972
chr18_13374902_13378835,11.050050126824544
chr16_89487714_89491887,11.035064921610115
