,score
chr22_39089978_39092867,11.382724014820724
chr14_91226317_91232938,11.086285199345866
chr5_59035672_59042949,11.03550550961404
chr1_167445502_167449023,10.631437640836339
chr3_114212955_114216586,10.617131787361132
chr9_127781877_127787172,10.522976404131668
chr1_235864677_235868806,10.496179941428863
chr19_3811776_3814712,10.457835067703172
chr16_29804229_29808875,10.365809256729563
chr2_234288787_234293439,10.286519230829981
chr19_13845890_13848478,10.239665497921123
chr1_167514048_167519215,10.176945272976127
chr19_13835599_13843458,10.16196990084336
chr7_36719640_36725773,10.140799123668103
chr2_136323897_136328332,10.102971319515973
chr14_52312903_52320099,10.044150333513244
chr10_6491693_6495833,9.95442540355998
chr15_64881972_64884711,9.93833809609805
chr19_16323802_16332409,9.895390674511646
chr3_45991449_45996480,9.882254907047127
chr4_1200347_1202776,9.813342420339723
chr3_56795557_56802822,9.797193818916185
chr11_121481760_121484273,9.77973604133831
chr21_44082503_44085749,9.772372907745194
chr11_48011193_48014269,9.757473760154426
chr6_26155261_26160628,9.727583524030479
chr19_6736104_6741625,9.714057204015717
chr19_510373_512230,9.706480327376994
chr19_19457946_19462672,9.703649017842736
chr7_131102101_131111709,9.695869399638696
chr20_24948594_24954370,9.678024998610681
chr12_6335134_6342390,9.674266421452103
chr12_10211960_10214865,9.660600225473672
chr2_223759894_223762228,9.628003625198744
chr7_35728851_35731160,9.624169609318187
chr7_38231988_38235203,9.621439670566588
chr17_47829564_47832311,9.610239377812832
chr10_11174538_11184461,9.569893020494646
chr9_129883931_129892584,9.558284887150194
chr1_42930817_42932913,9.540536356164694
chr2_29009593_29013090,9.53831641460647
chr17_2265519_2267312,9.521683748050236
chr6_109380498_109383825,9.440220143973647
chr19_1882015_1886014,9.426575950955794
chr11_72812598_72816317,9.418449786122665
chr1_28199130_28200577,9.402606868687144
chr19_1247815_1254016,9.394645726058343
chr6_26284108_26286963,9.37774273741502
chr6_289007_293986,9.359928983367809
chr14_61387373_61391555,9.332718393514142
chr14_74616447_74619185,9.328808153091586
chr2_8485813_8489741,9.324532506359446
chr19_10565122_10569664,9.312967593116127
chr16_1781709_1783756,9.287813494256397
chr3_114290614_114292121,9.223499626309604
chr19_48618521_48620156,9.199495967960047
chr1_151055507_151060874,9.181341953843912
chr4_102867762_102870222,9.126397418002853
chr7_139680462_139683760,9.114154342081747
chr12_22408984_22411010,9.109745891766124
chr8_22439929_22444973,9.101942698961466
chr1_203673451_203676112,9.064398575836776
chr1_228463418_228466233,9.051293455353061
chr6_31651578_31653608,9.032611370183076
chr7_38303494_38312012,9.02866105293947
chr1_167450495_167458203,9.024215669082878
chr19_1258431_1263604,9.013238549214975
chr17_29565609_29569677,9.012957225647597
chr15_58331408_58333548,9.005405495249533
chr2_96536002_96540218,9.003084182908651
chr4_6198085_6202083,8.994881007713502
chr1_167479028_167485346,8.99311448430717
chr2_8455005_8458342,8.91209958346235
chr14_24672871_24675039,8.911246182919967
chr11_12223526_12225532,8.906489614335214
chr17_30363308_30364577,8.9030956576662
chr2_102366452_102369142,8.885877555194611
chr2_197514604_197517179,8.883444656410802
chr19_1101261_1107697,8.877999709487995
chr10_30026745_30028420,8.876575803610649
chr11_48000947_48002963,8.868369485135418
chr3_196631438_196634739,8.857265062424176
chr9_131255519_131257342,8.847085549877193
chr1_100712477_100714041,8.843646801467003
chr19_42075141_42076815,8.837451396424512
chr19_41859150_41861197,8.830588830184524
chr3_172106005_172109053,8.821577832008188
chr2_32355895_32358601,8.820206576072223
chr8_25198465_25199549,8.813691342281345
chr19_8591780_8593146,8.811138998854403
chr7_92133190_92135594,8.804270931874271
chr14_52351281_52353249,8.802815593196101
chr5_39072830_39075585,8.78221846463589
chr1_36223079_36225299,8.780435439009125
chr19_6668486_6670831,8.778102339367933
chr16_28309291_28310762,8.774279324967665
chr11_130001154_130004877,8.773245185820542
chr6_16128340_16131600,8.76454851565245
chr2_70140634_70143925,8.764130459401485
chr16_3576093_3579652,8.7530205359501
chr11_6602943_6607741,8.746956362851051
chr7_5396241_5398145,8.74628448673343
chr11_85752078_85753864,8.745569390514675
chr9_33158257_33168723,8.741876822237828
chr1_169484725_169487026,8.731273752699735
chr18_810088_814005,8.727952877292637
chr22_38753602_38757458,8.727820073709154
chr19_55338393_55340376,8.722613230252591
chr10_8052262_8058106,8.715624146989285
chr2_69945374_69947932,8.712079312876313
chr19_45506011_45509783,8.699277518920553
