,score
chr8_19496217_19498006,11.653223308523195
chr11_118338135_118345816,11.294634558490202
chr5_35850912_35861105,10.911880413139443
chr9_133683014_133684636,10.681632777766765
chr4_7854504_7855677,10.66235367942653
chr1_89605699_89612464,10.616713533634368
chr21_36288513_36290305,10.546063447367828
chr5_81006135_81009204,10.508784463899133
chr10_6577878_6589029,10.435043772069264
chr1_100924167_100929050,10.421572367819692
chr2_113876300_113878544,10.264401853082404
chr18_13374902_13378835,10.232609934036304
chr5_56147797_56149196,10.221358146509488
chr4_99507304_99508602,10.116827916528791
chr14_68969923_68971156,9.93445243914789
chr4_142565461_142568665,9.891646725730652
chr10_46090839_46096247,9.885824983432883
chr11_85752078_85753864,9.824643388755817
chr11_129853427_129854633,9.79687008330717
chr6_11727406_11729827,9.77634978455086
chr10_6542696_6544185,9.766435055794489
chr7_157851397_157852264,9.754350292222796
chr14_68967789_68968736,9.753540454401389
chr10_113960444_113962367,9.743804220511777
chr11_129813815_129816557,9.742865469731044
chr1_186288506_186290606,9.736201661372036
chr2_39215492_39217737,9.7138848448364
chr2_46239001_46240455,9.701259638473687
chr9_133676803_133677800,9.699630046449386
chr14_55806643_55808072,9.675431596526664
chr16_48611381_48613989,9.636713911377285
chr5_142223267_142224324,9.63623214051006
chr10_17427377_17429491,9.606733384682741
chr3_143751100_143752842,9.597328523207807
chr10_7268833_7270317,9.592103416529483
chr1_186303750_186306907,9.523629975999256
chr3_45166838_45168187,9.508418246798783
chr1_167509074_167513042,9.501468516106911
chr11_118222873_118225604,9.475911521920523
chr3_46064943_46066305,9.462265754629811
chr3_18438145_18448087,9.458865262145025
chr14_61320827_61339256,9.436685622219954
chr13_51818317_51827822,9.409079242526332
chr12_54934992_54936398,9.398027435359495
chr10_6529770_6531490,9.390723194029476
chr6_16480926_16484239,9.39043479260124
chr22_40323531_40325795,9.381725730560618
chr18_74631214_74632638,9.332295874310319
chr5_35878745_35885282,9.317018862265058
chr10_22246026_22247849,9.297831490453575
chr2_136323897_136328332,9.291642015675677
chr10_33248295_33249984,9.290767721374607
chr5_35810348_35811995,9.284660883109098
chr12_68673430_68676698,9.268964077580904
chr9_133700545_133703912,9.262130038006376
chr2_112995253_112997639,9.181745370580472
chr10_14569150_14572802,9.148979167053312
chr12_69328522_69332288,9.142406258857932
chr1_100439597_100442213,9.134458279096407
chr3_32371157_32372542,9.129776920669599
chr5_80134838_80137314,9.122780087165665
chr10_62181593_62185099,9.12042412019747
chr2_162056855_162060083,9.118806097284903
chr7_36637381_36640635,9.097378449622568
chr13_99655483_99659630,9.067130180627885
chr1_59814095_59815640,9.048089901808453
chr12_111056419_111057702,9.034279687858088
chrX_124086225_124087039,9.018648991539806
chr8_8868437_8872996,8.991095499214111
chr10_6082593_6084511,8.969057167725225
chr10_6591190_6593718,8.965395543861291
chr17_67440288_67442052,8.959182930859924
chr5_56158499_56161881,8.947108910034842
chr12_64384737_64386041,8.941902809754367
chr1_39690883_39693105,8.941189656652455
chr5_59123145_59128393,8.936869419784784
chr7_157502514_157503804,8.934329999759086
chr3_194395201_194398626,8.924500386610475
chr11_14073886_14075936,8.897408832389033
chr7_151768704_151769997,8.86141732578335
chr7_157470966_157472362,8.850627476360785
chr6_131281110_131282372,8.84389425333137
chr1_228463418_228466233,8.837834517877923
chr12_69333690_69334858,8.837735354063057
chr7_138752131_138754028,8.824619286816755
chr5_80268746_80270923,8.822791367162722
chr12_22332768_22336304,8.808237424600861
chr3_112071727_112073081,8.807382963062764
chr17_73591035_73593629,8.749021752553517
chrX_2628611_2632020,8.73731050601782
chr17_67421037_67422808,8.73627672324784
chr2_239297416_239299133,8.73307538475791
chr11_134275309_134276987,8.725047247579369
chr6_79671284_79673056,8.723576317658853
chr4_48127446_48135050,8.719722150721054
chr3_32302948_32303963,8.719603154143215
chr15_63479176_63481653,8.71159154426715
chr10_8052262_8058106,8.710323073801987
chr1_100443671_100446450,8.684992503659544
chr11_48000947_48002963,8.676649521368802
chr1_52423660_52425181,8.636553459192783
chr17_80891210_80893281,8.634458623603734
chr2_100643590_100644841,8.624022458454192
chr7_8131535_8132889,8.623477057472428
chr3_56593348_56594199,8.620517017598672
chr16_84552084_84554799,8.62025258075903
chr13_73520499_73521784,8.617469383021785
chr10_11144753_11151368,8.584804822404863
chr5_14705655_14707375,8.572501898440464
chr17_76179454_76180546,8.528211206895605
chr1_61782541_61783699,8.523462912893763
chr5_59035672_59042949,8.50724715006777
chr2_109348426_109349671,8.50527131105656
chr3_71488410_71494709,8.501674970037413
chr1_167514048_167519215,8.49480787585793
chr1_24500978_24505574,8.47680385890385
chr11_96011909_96014887,8.466045411355992
chr3_71372385_71373715,8.464351362852028
chr19_510373_512230,8.463933222099342
chr15_41933827_41938054,8.46367952800631
chr11_118917129_118921751,8.460695523543961
chr17_66330843_66332017,8.451137784521109
chr16_84548458_84550398,8.445187955629137
chr1_12177377_12179886,8.44331458589329
chr6_52388644_52391062,8.430132409437078
chr12_3962223_3963513,8.421121724126237
chr17_40479999_40481391,8.415475997599856
chr4_102629683_102631346,8.409585666996804
chr9_38619853_38622569,8.394551606297966
chr10_14581867_14589357,8.377944146403252
chr4_7876013_7877357,8.362222549921341
chr17_65556028_65557820,8.341728694848996
chr15_99420773_99421872,8.321638105957106
chr3_45942851_45944046,8.320791908070248
chr13_30370792_30372819,8.297960266062432
chr11_74004720_74005866,8.292376516920342
chr3_60010108_60011570,8.27314700048754
chr21_38766624_38769752,8.26127957094343
chr14_64755526_64756550,8.257616294349248
chr17_80791134_80792388,8.200283908419237
chr17_59360288_59363085,8.199071630782498
chr8_52782960_52783823,8.185821692386128
chr3_60078884_60082410,8.17621602418609
chr6_139112746_139114311,8.158242582741593
chr6_160461380_160463416,8.144089427264817
chr16_28309291_28310762,8.139654325644926
chr11_311648_318144,8.131296468781954
chr1_154385444_154387469,8.123940166449131
chr3_60047672_60049217,8.107555825137865
chr7_157874825_157875857,8.105894004873733
chr17_66246154_66247013,8.089497268085609
chr12_94987245_94988959,8.086524832734995
chr16_84514338_84515773,8.081598043866393
chr5_80959697_80962471,8.05634432568047
chr1_24506439_24508627,8.044716542022286
chr4_7937168_7940348,8.037299088670295
chr18_13435535_13439121,8.036853677868521
chr14_61387373_61391555,8.022461702870942
chr17_65558666_65562326,8.019855347270209
chr6_130575508_130577913,8.006578965189874
chr1_227787128_227789172,8.001995117847684
chr1_53412874_53414150,7.977059550234458
chr1_109111959_109114717,7.9770107946921485
chr7_87215997_87221299,7.963705489832478
chr12_22395660_22397748,7.952446265019546
chr6_112027414_112029757,7.951146392679675
chr1_179814448_179815798,7.938034457258993
chr12_56337931_56339817,7.933210137665753
chr11_6413391_6416209,7.932908514395535
