# GREAT version 4.0.4	Species assembly: hg38	Association rule: Basal+extension: 5000 bp upstream, 1000 bp downstream, 1000000 bp max extension, curated regulatory domains included
# Ontology	 Term Name 	 Binom Rank 	 Binom Raw P-Value 	  Binom FDR Q-Val  	 Binom Fold Enrichment 	 Binom Observed Region Hits 	 Binom Region Set Coverage 	 Hyper Rank 	  Hyper FDR Q-Val  	 Hyper Fold Enrichment 	 Hyper Observed Gene Hits 	 Hyper Total Genes 	 Hyper Gene Set Coverage
GO Biological Process	immune response-activating cell surface receptor signaling pathway	1	2.913909e-19	3.8344128530999995e-15	3.556292	70	0.07865169	39	0.0028396116517435902	2.218664	35	284	0.03355705	
GO Biological Process	antigen receptor-mediated signaling pathway	3	2.130935e-18	9.346991221666666e-15	4.131622	56	0.06292135	26	0.0015827361775384617	2.721365	26	172	0.02492809	
GO Biological Process	T cell receptor signaling pathway	4	2.193512e-18	7.216106102e-15	4.691544	49	0.05505618	90	0.015193980865555555	2.553599	20	141	0.01917546	
GO Biological Process	positive regulation of immune system process	5	4.829728e-17	1.27108781504e-13	2.116807	141	0.158427	70	0.010100963071285714	1.565468	78	897	0.07478428	
GO Biological Process	immune response-regulating cell surface receptor signaling pathway	7	4.097577e-16	7.702859391857142e-13	3.049418	71	0.07977528	58	0.007505317326551724	2.057472	36	315	0.03451582	
GO Biological Process	immune response-activating signal transduction	10	2.617281e-15	3.4440800679e-12	2.783819	77	0.08651685	48	0.005307038407291667	1.979374	42	382	0.04026846	
GO Biological Process	activation of immune response	16	8.676099e-14	7.1355491713125e-11	2.577682	78	0.08764045	108	0.03159412541851852	1.751411	43	442	0.04122723	
GO Biological Process	regulation of immune response	17	1.141569e-13	8.83641557117647e-11	2.031685	123	0.1382022	35	0.0023713916613714286	1.634835	83	914	0.07957814	
GO Biological Process	positive regulation of immune response	18	1.405773e-13	1.0276981615e-10	2.317242	93	0.1044944	120	0.04807937824083333	1.609026	53	593	0.05081496	
GO Biological Process	immune response-regulating signaling pathway	19	4.590104e-13	3.179009396631579e-10	2.492384	78	0.08764045	74	0.01068201030027027	1.869864	43	414	0.04122723	
GO Biological Process	positive regulation of cytokine production	35	6.051564e-11	2.2752151621714288e-8	2.376611	70	0.07865169	122	0.04957246615327869	1.772304	38	386	0.03643337	
GO Biological Process	regulation of leukocyte cell-cell adhesion	38	9.073343e-11	3.142003172026316e-8	2.354047	70	0.07865169	109	0.03228272117798165	1.89504	34	323	0.03259827	
GO Biological Process	regulation of leukocyte activation	41	1.607493e-10	5.159268387073171e-8	2.09173	87	0.09775281	103	0.025801145141747577	1.745969	45	464	0.04314477	
GO Biological Process	regulation of cytokine production	44	2.109098e-10	6.307641041363637e-8	2.029527	92	0.1033708	84	0.01320043048488095	1.682236	57	610	0.05465005	
GO Biological Process	response to lipopolysaccharide	73	1.31255e-8	0.0000023660062260273975	2.292912	57	0.06404494	49	0.006881482936938776	2.10736	35	299	0.03355705	
GO Biological Process	polyol biosynthetic process	75	1.32615e-8	0.0000023267743799999997	7.422939	14	0.01573034	89	0.014951669791011236	5.143679	8	28	0.007670182	
GO Biological Process	lymphocyte activation	79	1.439316e-8	0.000002397463195443038	2.132494	66	0.0741573	71	0.010213407891267607	1.965831	38	348	0.03643337	
GO Biological Process	response to molecule of bacterial origin	85	1.827022e-8	0.000002828444999764706	2.251198	58	0.06516854	60	0.008300118204	2.044491	36	317	0.03451582	
GO Biological Process	cellular response to lipopolysaccharide	94	3.630572e-8	0.00000508241456893617	2.925175	35	0.03932584	78	0.010703461430897435	2.571839	21	147	0.02013423	
GO Biological Process	cellular response to molecule of bacterial origin	98	5.135481e-8	0.000006895693314183673	2.882746	35	0.03932584	98	0.018451093263265304	2.439099	21	155	0.02013423	
GO Cellular Component	perinuclear endoplasmic reticulum	24	5.769363e-8	0.00000415394136	9.191241	11	0.01235955	28	0.011268837257142856	8.183126	5	11	0.004793864	
GO Cellular Component	I-kappaB/NF-kappaB complex	43	0.000003427852	0.00013775181990697673	15.40325	6	0.006741573	33	0.015152318836363638	10.28736	4	7	0.003835091	
GO Cellular Component	extrinsic component of cytoplasmic side of plasma membrane	45	0.000005206956	0.0001999471104	2.839268	25	0.02808989	37	0.01561264345945946	2.642624	16	109	0.01534036	
GO Cellular Component	aggresome	84	0.0005391108	0.011090279314285715	3.390446	11	0.01235955	49	0.04099778742857143	3.692898	8	39	0.007670182	
GO Cellular Component	protein-DNA complex	89	0.0008109641	0.015745460278651684	2.118632	23	0.0258427	39	0.016210598399999998	2.138956	24	202	0.02301055	
GO Cellular Component	nucleosome	98	0.001427916	0.025177947428571427	3.20667	10	0.01123596	29	0.012867522206896553	2.743295	16	105	0.01534036	
