,score
GNAS,1.2766502189112678
PCSK1N,1.1441617137632676
CNIH2,1.075436814226137
PTPRN,1.0692716973101568
SYT7,1.063790084519809
PPP1R1A,1.0611647154032866
CPE,1.0335564649943478
ABCC8,1.0322525489166878
NEUROD1,1.0299386123332042
INSM1,1.0287796081550127
SLC30A8,1.0247131242369818
PAX6,1.0095025304923197
PCSK2,0.995751917103803
DPP6,0.9896813953493648
GAD2,0.9829290521560949
VGF,0.9737709302616224
SCG3,0.9652662249917441
TTR,0.9623178728520827
SCGN,0.9610034244377417
KCNK16,0.9604199166062841
BEX1,0.9584568435866458
KCNH2,0.9514745941180678
FBXL16,0.9495109086558884
WNT4,0.9467810374302559
CHGB,0.9435499102953031
EEF1A2,0.9388647812511195
ATP2A3,0.9375098845292769
ENPP2,0.9337782627429192
MLXIPL,0.9302223373108234
STX1A,0.9297135223802471
TSPAN7,0.928092182637478
CRYBA2,0.926188138118107
SLC22A17,0.9237291444320022
RGS9,0.920189322935947
GNAO1,0.9195622241829184
MZT2B,0.9192232413607542
DPM3,0.9187318029586145
CAMK2B,0.918330057037366
RTN1,0.9084784345684511
STMN2,0.9054641841828683
BAIAP3,0.9037680216937218
C1QL1,0.8974170017893499
RAP1GAP2,0.8949367604116887
SCGB2A1,0.8934321451546481
GNG4,0.8924966661442539
NMNAT2,0.8920451234722151
QPCT,0.8902965760008392
RASD1,0.8858511023551543
GPX3,0.8843516685007557
ISL1,0.8838829133778461
PAM,0.883648804328061
PARVB,0.8831886657153802
STXBP1,0.8707921527673363
DUSP26,0.869144135892391
METRN,0.8686791636070375
PCP4,0.8684025508288258
INA,0.8668954092367116
SYT4,0.8665370235656766
RAB3B,0.8632179560474711
CHGA,0.861933041303871
NOL4,0.860660763064466
KIF5C,0.8598208498688464
MAP6,0.8593909281161771
EIF4A2,0.8592247679903622
GCG,0.8585670035248114
SNAP25,0.8533094588689067
CELF3,0.8529915105960626
RPS14,0.8523531909470563
RASGRF1,0.8514636231326804
STMN3,0.8513195259481776
RPL6,0.8483749565781693
KCNMB2,0.8469307371290391
RPL19,0.8467748869152985
PEG10,0.8467244575818604
RUNDC3A,0.8462699895630621
RPL31,0.845178880176185
RPS27A,0.8438432617063256
FAP,0.8408398747124011
RPL34,0.8396753339415639
COX8A,0.8395539782597758
RPS25,0.8389851786259683
FAM222A,0.8384620847083042
TMEM176A,0.8369277969075455
CDK5R2,0.8312333677240318
RPL23A,0.8307562231348626
TCEAL2,0.8292197809441788
SCG2,0.8255474377477867
PAK3,0.8248864638123266
RPL24,0.8243871838527141
RPL37A,0.8243746339326634
RPS11,0.8239817943489172
CLIP3,0.8223778615949335
CD200,0.822110657167535
UBE2QL1,0.8213181247018255
HOPX,0.8202595705610065
CFC1,0.8200074994902451
BEX2,0.8171363439336474
NFASC,0.8155437333473685
CRMP1,0.814998159787983
RPS3,0.8070662175772298
RAB26,0.8060871665056553
SEZ6L,0.8059651772030847
RPL3,0.8023451001710953
SEPT3,0.8005268158993886
ST8SIA3,0.7985180731765027
TM4SF4,0.797904796191375
EDN3,0.7978081315045529
KCNMA1,0.797251884535271
RPL5,0.7954342474340947
LMO1,0.7948114395293828
PTPRN2,0.7935397922273353
GNG2,0.7925535849554279
SH3GL2,0.79031367098235
RPS6,0.7902089663332603
PNMA2,0.789361835823442
RPL38,0.7883288257927106
ARX,0.787837668993447
IRX2,0.7846473920577637
RPL41,0.7810616997857807
SCG5,0.7777546341956025
PDE8B,0.7773814771263687
RPL15,0.7749059188573
VAMP2,0.7739292730847112
CXXC4,0.7725816499690552
SYN1,0.7721666151087092
RPL32,0.7709247050109909
RPL8,0.7702337371106438
NRXN1,0.7699919089382945
RIMBP2,0.7671957401849241
RPS27,0.7652026637654146
COX4I1,0.7646744836769486
MAFB,0.7643548389070389
RPS15,0.7642994306705404
CMTM8,0.7635463087152061
TMEM176B,0.7626969250082567
RPL27A,0.7616704481378989
SYP,0.7594743494913274
SNAP91,0.7562882518349312
IDS,0.7561141763552683
ATP8A1,0.7560606395334091
RPS18,0.7550937483081483
RPL35A,0.754610982678571
ACVR1C,0.7545736536042185
HEPACAM2,0.7536722190119676
DYNC1I1,0.7528314410496293
PEMT,0.7526659655782169
RPL4,0.7522211257808529
RPL11,0.750259952483141
ANKH,0.7501779884191535
COX7C,0.7493643486562114
RPL30,0.7489417594418413
CAMK2N1,0.748886572843297
RPS20,0.7481289038287713
ST18,0.7478899661204181
MAPRE3,0.7460409912716486
TFF3,0.7441387028099626
KCNJ11,0.7434796082892774
RPS24,0.7427867910981121
CTNNA2,0.7427100496389727
FXYD6,0.74179299149462
CBX7,0.7414558403600111
KNDC1,0.7409945519204086
RPL36,0.7409229473961894
RPS8,0.7383587910692775
SV2A,0.7383535133036396
NAP1L5,0.7365523229560438
LDLRAP1,0.7358610092275164
RPS4X,0.7353906446900851
RPLP1,0.7353481645650213
GC,0.7344831643434446
ARHGEF9,0.7340790312332786
SURF4,0.7271517541967718
RPL7A,0.7252542819256576
RPS29,0.7230018872817325
TOMM7,0.7222071793947791
FGF14,0.717954162556552
SSR4,0.717797327092061
INPP5F,0.7168919964005838
FAU,0.7133157416132256
RPS23,0.7128275136083744
TOX,0.7128151633887043
APLP1,0.7092325698311441
FEV,0.70880021473765
LSAMP,0.7062960585810423
OGDHL,0.7042808134004623
GNAZ,0.7034368325339742
SVOP,0.7008316074662346
SNRPD2,0.7000245185511531
RPL13,0.6995198131332856
RPL35,0.6986947687489433
RGS4,0.6975015180452147
RPL18,0.696991545966231
SLC29A4,0.6968379586819253
PDZRN3,0.6960677303867868
ABCA2,0.6956295500995822
SLC7A8,0.6955791856370723
MRAP2,0.692425048444079
RPL14,0.690095726047133
DDX25,0.6873286643122896
UQCRQ,0.6869696673645684
CNTN1,0.6862493005616557
ROMO1,0.6845331319872372
RPS13,0.6821605650872868
RPL23,0.6797047082503092
RPL26,0.6793501955806747
FABP5,0.6783379899582656
RPL13A,0.6782128026465806
LOXL4,0.6758460929303141
RPL36AL,0.675321942105974
PFDN5,0.6752289914391234
HSP90AB1,0.6748931682187731
SAMD3,0.6742531873244779
PSD,0.673519956202469
TMEM258,0.6718931956034808
SLC38A4,0.6715948775311489
SLC7A2,0.6700562965398831
CALY,0.6697237914302292
F10,0.6672251064687629
RPS7,0.6669688417222801
KIAA1324,0.6668292300408751
GCH1,0.6649219761720673
RPS21,0.664873727371365
RPL37,0.6605357888191534
SERF2,0.6562773029981983
GABARAP,0.6555709411311703
CACNA2D2,0.6553890748866422
TMA7,0.6541153761232721
CPLX2,0.6496794901075162
INS,0.6468873228441936
TMEM59L,0.6427879240199417
NDUFS5,0.6416382275513968
RPLP2,0.6407938165638107
GUK1,0.6398190760108058
KIF1A,0.6394902172390342
EEF1A1,0.6388542219056106
RPS9,0.6375177908509997
RPS10,0.6368398694502737
ALDH1A1,0.6367684260320203
RPL18A,0.636762448180896
SERPINE2,0.6353214044187752
ADCYAP1,0.6347823298124808
PCSK1,0.6347136850089328
FXYD3,0.6335413595330124
SYT13,0.6317777597130316
SORL1,0.6308759224166067
NDUFA11,0.6307834947230582
DSP,0.6293642099586005
GAPDH,0.6282966242347321
QDPR,0.625790161254514
KCTD12,0.6255606151058828
EMC10,0.6254878650398155
SYT5,0.6247318654216372
SMOC1,0.6220692855463739
RPS28,0.6207319567779663
RFX6,0.6200824936779838
FXYD5,0.619019327114188
FOXJ1,0.6188682826394114
RPS3A,0.6171492254650666
UBA52,0.6163139786277334
RPL12,0.6146554028627556
MAFA,0.6137762428157885
RPL27,0.610656492726303
NDUFB11,0.6083186863962773
PRDX5,0.6045273013766348
NPTX2,0.604510813318015
C5orf38,0.6036168323573179
PEBP1,0.6032044134012153
POLR2L,0.6028447995050854
NDUFA13,0.6024966069390736
PHPT1,0.6017382396479505
RPL10A,0.6014624122684182
RGS7,0.6011457136602019
HSD17B14,0.5994652596768475
RPLP0,0.5980903661241399
EEF1B2,0.5968732044536083
SEZ6L2,0.5961118650716628
COA3,0.5956505804078027
COX7A2,0.5925798226319365
COX6C,0.5925381099480269
NPDC1,0.5914891268992051
HADH,0.5897996490844264
HINT1,0.589490059401605
CLU,0.5894758569084786
RPS5,0.589279283945789
HDLBP,0.5879836627031416
UBL5,0.5877387135441658
PAPPA2,0.5874790644968186
RPL17,0.5873390121336293
SEC61B,0.5869108702567907
KCNA5,0.5862481167977478
TMED10,0.5859045743292697
OAZ1,0.5858616427682328
KLHL41,0.5857131136409492
IAPP,0.5855814906656462
RPS12,0.5854634762400046
RPL7,0.5840322436310537
TMEM63C,0.5831982619981346
NACA,0.5822519155841448
PREX1,0.5813707533940544
YWHAE,0.5801788764523117
PDX1,0.5801458583726173
RPL22,0.5801338682857988
RPL9,0.5794602355268168
TPT1,0.5792629580065949
RPS19,0.5790273535722612
PELI3,0.5788527927740574
RPS15A,0.5776161195769163
UCHL1,0.5773513672757247
CRIP1,0.5761170483024358
DNM1,0.5741005657019542
RPS16,0.5727555535987072
UQCR11,0.5725445072813073
COX5B,0.5723481777766288
C2CD4B,0.5721494234385887
POPDC3,0.5709281653850695
SRP14,0.5708903555888654
PCDH17,0.5692192124442101
ALDOA,0.5690879974664718
UQCRB,0.5673585913973227
FSTL5,0.567250608092337
PLCE1,0.5669716810227925
EIF4B,0.5645265981076015
NENF,0.5624766699962436
PDK4,0.5619809954008019
SEPT6,0.561503767403309
SPCS2,0.5612535067286153
PHLDB3,0.5611918851756315
GPC6,0.5610410997822868
A1CF,0.5598265260297097
RPL29,0.5594443319230287
MRPL33,0.5594014455055891
COX7A2L,0.5583997542249932
GPX4,0.5574696155461254
NDUFB4,0.5557556485872546
EIF1,0.5543528113010083
NDUFB7,0.5532325277902927
P4HB,0.5524421536886805
CELSR3,0.5519440770978292
FAM84A,0.5518732960506441
TRMT112,0.5514015937708052
EDF1,0.5507674165158676
VWA5B2,0.5498686793797418
TMEM164,0.549244811291814
COMMD6,0.5474344195832579
TSTD1,0.5467523449715799
MARCH4,0.5466267416065449
MYL6,0.545947795780414
SLC8A2,0.5444816509832862
UBC,0.5444233867866259
DYNLL1,0.5441838548593267
RPL10,0.544099030039991
RPL28,0.5440286963153902
CASR,0.5418864828373557
COX6A1,0.5410735964358189
NAT14,0.5376139722037294
ATP6V0B,0.5371340501298221
ATP6V1G1,0.5359209513830478
RPSA,0.5353067275981189
PET100,0.5347034285637378
WDR83OS,0.5340037930927082
GRIA3,0.5327147423271867
WFS1,0.5319892106853956
FKBP2,0.5313044316918685
DLG4,0.5296028634327854
NOVA1,0.5289459883704382
MDH2,0.5288617116417065
EEF1G,0.5288346254833236
GLS,0.528810281516428
UBB,0.5288070427453704
FAM131C,0.5281408150964921
DAD1,0.5278197522723147
CAMK2N2,0.5270313765889654
FHL1,0.5269448952070093
CACNA1C,0.5263702007748492
H1FX,0.5256733753557086
ELL2,0.5249671711887345
CD99L2,0.524597047455174
SEC61G,0.5234586550546858
CHMP2A,0.5234374375639526
SSBP4,0.5231566583265845
P4HTM,0.5231527721051066
