,score
CPA2,1.320582407263231
CTRB1,1.3182771562463813
CTRB2,1.3001786817522998
CPA1,1.2773928036450855
KLK1,1.273407265948805
CELA3B,1.2723202933460698
CELA3A,1.2709831981423747
REG1B,1.252675489762538
PLA2G1B,1.2513609774475754
PRSS1,1.2436875855883045
MGST1,1.242428846165211
PNLIP,1.2415094488618195
CPB1,1.2332797822850239
BCAT1,1.229243604171586
CELA2A,1.2231208184640252
CTRC,1.2167831531485263
CLPS,1.1921481299438597
PNLIPRP1,1.161623934172269
PRSS3,1.1078013826934807
REG1A,1.1057056221861217
RPS2,1.0939143603242485
SPINK1,1.0840147575586911
FAM129A,1.0838668567457432
LDHB,1.0813499766882728
GSTA2,1.0787177014910299
PDIA2,1.0767433240106072
ALDOB,1.0342187180326334
RPL10,1.0221298581787153
RNASE1,1.0210709431044052
EEF1D,1.01972298416257
REG3G,1.0147520113216046
UGDH,1.013230061487036
GP2,1.0095044836349132
ALB,1.0037013655606586
RARRES2,0.9902599275376645
ANPEP,0.975260441274628
RPS12,0.9564877306858932
DPEP1,0.9437202721338167
RPL29,0.9299400907798372
CXCL17,0.9283535573051438
RPS5,0.9265428202267856
HSPB1,0.9251949468261955
TPST2,0.9208736597425116
RPLP0,0.9188708825686831
REG3A,0.9105827057801719
GSTA1,0.9083304903353451
RPL13,0.9023044517761036
PABPC1,0.9019633988314979
RPS15A,0.8979314977803199
AZGP1,0.8911497023197512
RPL18A,0.8900025942216416
TKT,0.8823558912308727
RPSA,0.8810442017770015
POLR1D,0.8784336540560389
TPT1,0.8725869954879784
TRIB2,0.8707690729450235
RPS16,0.8662518108685902
RPS28,0.8588607051184738
RPL14,0.8587903046736756
EFHD2,0.8536473939298617
TMEM97,0.8509661891403653
RPL12,0.8463476462296171
RPL13A,0.845124406423281
RPL28,0.8422210510200046
NUPR1,0.8417120806110745
EEF2,0.8409733464175417
RPS9,0.8379537404620407
RPS8,0.8362277747576741
F3,0.8358237634566024
FTH1,0.8348440595753459
RPL7,0.8344540770384867
FAM13A,0.8337593965862311
EIF4EBP1,0.8316121402492627
RPL39,0.8244562729234417
RPLP2,0.8212923588872911
RPL18,0.8105874708394367
PYCR1,0.8088035937120708
RPL37,0.8065610444279514
RRBP1,0.8053879317913015
GPT2,0.8020034924250297
RPL26,0.8015665477445566
ATF4,0.8014119747144832
AOX1,0.8001642701120204
RPL36A,0.7985465996240748
GALNT2,0.7977230085153053
RPS19,0.7975481622101199
IL32,0.796918065397989
EEF1B2,0.7964915567494302
RPL27A,0.792940483037512
RPS18,0.7884138114241068
RPL32,0.7870946798819034
RPL7A,0.7850942123216953
UBA52,0.783122999867345
SLC25A5,0.7830100854236832
LGALS2,0.7806871273690774
RPL35,0.7794925438798828
MT1G,0.7785253290204253
RPL36,0.773606536339031
CEBPD,0.7720194040756212
EEF1A1,0.7715616728725649
SLC25A37,0.76972860952921
PABPC4,0.7693552219939193
RPS3A,0.7692850781728566
RPS6,0.7674368740291015
RPS10,0.7656848182449494
AKR7A3,0.7649006616502163
RPL27,0.7600298576073783
PTGR1,0.7594611794092998
RPS13,0.7581784884375509
IGFBP2,0.7571649957644411
RPL17,0.7568240283610805
RPL10A,0.7554502359631954
RPL35A,0.7552788968490631
AGTRAP,0.7550559763640763
MCL1,0.753003670809278
RPS21,0.7471976443326867
RPS7,0.7466034748435391
RPL9,0.7465106625924989
RPS4X,0.7464074143095445
EPHX1,0.7454312176193412
NOB1,0.7408914581954207
CDV3,0.7392849936105961
RPS23,0.7365731650553187
NDRG1,0.7349840653432693
EIF3L,0.7348965566494314
MKNK2,0.7282173251418556
MTHFD2,0.7246043195684138
PGM1,0.7244307563819063
FBXO2,0.7204558258000304
RPL23,0.7182897503891184
RPL8,0.7130021038584289
SRM,0.7107966794747256
RPS29,0.7105421942702606
AKR1C3,0.7105292775422356
SQSTM1,0.7087233735442311
RPLP1,0.7056429049927715
EIF2S2,0.7020182658099827
RPS14,0.7000080893184446
FAM107B,0.6992611431653728
RPS24,0.6974438194111343
EIF3E,0.6968521733887201
RPL11,0.6950985778621543
FKBP11,0.693774955404578
RPL37A,0.6931967393576599
MAP3K5,0.6910637684086396
RPL4,0.6893409677303453
HEYL,0.6882030980867171
P4HB,0.6876808260141587
RPS3,0.6870924733296846
MSRB1,0.6859711131463797
STEAP3,0.6832812686911183
ZFP36L1,0.6823375349034677
RPS27,0.6816366954815578
ACTG1,0.6797728372899314
SLC39A14,0.6765529792794212
GDF15,0.6741409727885639
IMPDH2,0.673860654128049
SHMT2,0.6726475081886463
LRRC59,0.6699793484390426
BRI3,0.669599331457249
AKR1C2,0.6677113934050993
MUC1,0.6650914361471649
GATM,0.6639535665035368
PCBP1,0.6604350412354165
EIF3F,0.6597892476047917
CHCHD2,0.6577034098818757
TRAM1,0.6576268932380458
EIF3G,0.657300895552595
RPS11,0.6533877685203748
IMPA2,0.6524311607753219
XBP1,0.6520869855752665
RAB3D,0.6510112188756523
PDGFA,0.6505078514182827
XPNPEP1,0.650041095613858
RPL41,0.649039792568189
ERP27,0.6487148641483031
RPL34,0.6486970287986793
TNFAIP1,0.6469625517404154
RPL22L1,0.6451762794581839
DRAM1,0.6424353241089165
GRAMD1A,0.6413743560447216
MTUS1,0.6401949561265496
C19orf48,0.6392481856246945
PACS1,0.6390693616516074
BTF3,0.6383174113356915
TC2N,0.6382747690249602
SAV1,0.6372617040580764
MT2A,0.6371354451801636
RPS20,0.6365351167213618
TXNRD1,0.6348358826561196
KCNK3,0.6333440005692381
NPM1,0.6318309042535475
DUSP4,0.6315446832471139
PAIP2B,0.6310413157897443
RPS15,0.6310079974747396
CA12,0.6308794289832065
TAF10,0.6307708771430498
FAU,0.6286630980907404
PHB2,0.6282664861073783
PA2G4,0.6270015877146307
NFIC,0.626042926979693
SLC1A4,0.6253222847595197
TUBB2A,0.6247970615140019
MLEC,0.6245105838838327
TPRN,0.6242581088986299
EDF1,0.6231387589345871
EIF3D,0.6197134736237331
SORD,0.6190167829522153
RPL30,0.6186906141842741
NACA,0.6185508825602426
NCL,0.6176026150865965
OAF,0.6171663975067077
SLC25A3,0.6137377760872909
DAZAP1,0.6136449638362507
CCND2,0.6132106281637562
SGK1,0.6131037016072582
SSR2,0.6125520033463516
SERPINB1,0.6118755431793232
TNFAIP8,0.6115389383794678
EIF3A,0.6102115948777254
RAPGEF1,0.6099429098265574
PACSIN2,0.6090956665634906
RPL31,0.6080244335498719
SERBP1,0.6075766251312587
CYB5A,0.60639431681075
MLXIP,0.6062700681520994
AUP1,0.6061077964099582
RPL5,0.6055330875540932
PPIA,0.6050097034453472
FTL,0.604839005890554
LDHA,0.6041146853968371
TRABD,0.6034291150871951
TMBIM1,0.6021489475821795
FBXO25,0.600834093102236
TUBA1C,0.6006657051610631
