,score
CYCS,0.9523990080644751
LAMP2,0.9372371564944615
DDX5,0.9356513490814677
ATP6AP2,0.9343313326655789
PRKAR1A,0.9124347289485968
VPS35,0.9108550608447175
DCUN1D2,0.9076258722957657
PTP4A1,0.9063507094387937
RHOA,0.9040997099377535
PNPT1,0.8960938672572283
ARPC5,0.889762112792738
CTSB,0.8877694032869954
CD46,0.8827863081280949
MORF4L1,0.879146312579735
RAN,0.8674923237934706
B2M,0.8644334926843555
NMT2,0.8593612399231247
GHITM,0.8549404688322682
SKP1,0.8533345496375944
CD164,0.8531727352372798
SLC25A5,0.8531014238545254
C6orf62,0.8480743985813888
METTL21A,0.8469345460907736
CALM2,0.8450694617891941
SUB1,0.8396301449916166
TMBIM6,0.8391602128379816
NPC2,0.8371119001711236
ASAH1,0.8345694029080164
ARPC2,0.8290806610783363
H3F3B,0.8254163733259645
L2HGDH,0.8208721275913575
ARPC3,0.8192320004593512
METTL2B,0.818006353748677
HNRNPA2B1,0.8167380738062491
NAIF1,0.8140087686532773
SNRPG,0.8096317137716369
SMYD4,0.8060119027560635
POMP,0.8059081422706527
CXorf38,0.8040398939144442
CCT2,0.8010572593991583
TUBA1B,0.7990425320932104
NPTN,0.7968906371782225
HSBP1,0.7941810675326622
FKBP1A,0.7911631829594512
XRCC5,0.7853766421663977
MORF4L2,0.7853563989351642
CAP1,0.7845272151519112
PTGES3,0.7826709502826645
BZW1,0.7825473877024081
SRP9,0.7823180082316128
CA5B,0.780734655059053
UBE2D3,0.7778543757446243
EIF4G2,0.7776397843485938
CD63,0.7773018932714137
STK10,0.7752319804753807
CXorf56,0.7752228876567013
KIF5B,0.7735841055507819
SET,0.7713317174521706
CAPZA2,0.7673635840569659
TMEM50A,0.7661965749213095
CCT5,0.7637568054842347
RAB1A,0.7607389209110238
DTD2,0.7596660587538118
HNRNPU,0.7590963272909335
DBT,0.7583407527138935
VDAC1,0.7547241836931562
CTNNB1,0.7538671326045687
GMEB1,0.7528654249337539
VCP,0.7527181977825137
ITM2B,0.7484600866723667
RAB2A,0.7473540701295178
NDUFA6,0.745154787650506
MATR3,0.7449252110053806
COPB1,0.7428805789260196
SNRPB,0.7413338120304047
CLIC1,0.740996315301885
SAP18,0.7398525727371918
SSR2,0.7398397564057291
PDP2,0.739494875832376
RDH11,0.7385789580136759
RAB14,0.7371756683056674
RAB7A,0.7361604176794856
DAZAP2,0.7353258444645405
COX18,0.7335144858973628
CAPZA1,0.7328474945835239
FAM221A,0.7318307263566854
XRCC6,0.7318138410198571
CMTM6,0.7317738146308272
GTPBP10,0.7315005232679326
TTPAL,0.7307794300152128
NME6,0.7299071769682435
NARS,0.729362372572524
FBXO27,0.729039950783477
CLTC,0.7276614153506955
VDAC3,0.727026448282686
SEPT2,0.7262090292344681
EID1,0.7253441568974495
CTTN,0.7251383068967243
GNG5,0.7249711030647177
HNRNPH1,0.7248160583164065
HINFP,0.7244240759919975
CWF19L1,0.7242165206578175
DYNLT1,0.7239721521831655
TAF8,0.7235827648938802
SF3B1,0.7222697490162489
RAB10,0.7218798039158969
LAPTM4A,0.7216612690332624
SCARB2,0.7207618254636827
DNAJA1,0.7202612655640905
MRFAP1,0.7200937331082002
MDH1,0.7198949156585854
ATP6V0E1,0.7198284679093092
FUT8,0.719777671086371
YWHAB,0.7197339556803684
HNRNPF,0.7194516677643037
SON,0.717861916864706
ZNF160,0.7177463578661545
HIGD1A,0.7167769322504114
PRDX3,0.7156974685173623
PPP2CA,0.7152734122578863
GPR155,0.7151293440496556
NOL9,0.7149256779324737
TMEM59,0.714572654688368
USP54,0.7144373128607864
CD59,0.7128864855413042
CAMK1D,0.7107467346381391
TPI1,0.7106103707982925
SLC35E3,0.710282908232232
LRRC58,0.7098934478666052
RPS27L,0.7097796753451746
SPIRE2,0.7097343088514911
NDUFA12,0.7096882521807402
PSMA7,0.7091546984432284
RPN2,0.7087872969412956
UBB,0.7084162148518658
SUMO2,0.7084109568697272
SEPT7,0.7077613989012832
MINOS1,0.7068807526178489
CCT8,0.7062676061757145
TRAF3IP2,0.7060738441942558
HMGB1,0.706054723623879
TMED2,0.7041247155551389
RBBP9,0.7031270021128613
PSMA3,0.7016732471078058
GTF2H2C,0.701484553504585
PSMA4,0.7011310834245421
RAB11FIP4,0.7004181974213033
PRR13,0.6990062013927911
GDI2,0.6988942063732395
DLD,0.6987429079372021
ARF1,0.6987191812928017
C5orf15,0.6978014662352905
LAMTOR5,0.6976478674320674
ORC4,0.6970976913107076
NOP10,0.6970193413921777
PPT1,0.6965940363619438
LGMN,0.6961812847640658
PGAM1,0.6949441472916362
CAPZB,0.6943444087039552
DSTN,0.6940067148011053
CFL1,0.6936464115750596
HSPA9,0.6932311624356657
ABCC10,0.6923120266841138
HNRNPR,0.6907684550515114
ZMYM5,0.6886666653918976
UBE2B,0.6885859323905663
ARL6IP1,0.687822341934492
MPC2,0.6875436688811476
SRP14,0.6865599661477972
FAM217B,0.686398966761347
NAA16,0.6846216720487277
REEP3,0.6844786596430197
RTN4,0.682487921880579
CALM1,0.6823632419791181
SUMO1,0.6810890357326116
BCAP31,0.6806940298244513
PAFAH1B2,0.6805886730073496
CNOT10,0.6804220551054954
DENND6A,0.6802444875689151
TUSC3,0.6794112136321928
ARF4,0.6788390794507393
HADHB,0.6780952721524613
PSAP,0.6779382556608482
ARHGAP1,0.6774370385134887
PSMA2,0.6774260624757744
HSP90AA1,0.6774081196117265
CYP51A1,0.6769459429817459
COMMD2,0.6761471681914344
PFN1,0.6753107762614263
C11orf58,0.6752104145273563
SDCBP,0.6749337789420906
GLB1,0.6745450826124966
TCP1,0.6743329887579819
COX7B,0.6737189221689732
NCL,0.6729908230923343
ATG14,0.6719105407328332
YWHAQ,0.6715273952136158
TXN,0.6712086300464648
NDUFA5,0.6693896311256253
H2AFZ,0.6680877547481145
CALR,0.6680876232985611
CCT4,0.6680237388155774
PARK7,0.6679699759482105
VDAC2,0.6676991241432972
SSB,0.6676228176775112
PSMB1,0.6671142393551577
CFLAR,0.6665905175038684
SLC25A3,0.6663854830307514
CCT6A,0.666289130508062
LIAS,0.6650436109013942
SMG1,0.663748286909799
ATP6V1G1,0.6630850476423689
RAB18,0.6629679918150089
ITGB1,0.6627779814854762
TMCO1,0.6627673997964223
MAP1LC3B,0.6624298373431259
ACTR3,0.6623275695905306
